"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","2016-06-14",,,"59","65",
"BE000006447","UCCLE, BE","2016-06-15","0.68",,"56","63",
"BE000006447","UCCLE, BE","2016-06-16","0.12",,"56","63","48"
"BE000006447","UCCLE, BE","2016-06-17","0.12",,"58","66","53"
"BE000006447","UCCLE, BE","2016-06-18","0.18",,"57","62",
"BE000006447","UCCLE, BE","2016-06-19","0.03",,"58","66","51"
"BE000006447","UCCLE, BE","2016-06-20","0.34",,"59","62","56"
"BE000006447","UCCLE, BE","2016-06-21","0.27",,"62","66","58"
"BE000006447","UCCLE, BE","2016-06-22","0.00",,"68","78","56"
"BE000006447","UCCLE, BE","2016-06-23","0.16",,"73","86",
"BE000006447","UCCLE, BE","2016-06-24","0.39",,"67","73",
"BE000006447","UCCLE, BE","2016-06-25","0.12",,"59","65",
"BE000006447","UCCLE, BE","2016-06-26","0.16",,"57","64","52"
"BE000006447","UCCLE, BE","2016-06-27","0.08",,"59","68","53"
"BE000006447","UCCLE, BE","2016-06-28",,,"62",,"55"
"BE000006447","UCCLE, BE","2016-06-29","0.20",,"60","68","54"
"BE000006447","UCCLE, BE","2016-06-30",,,"59",,"58"
"BE000006447","UCCLE, BE","2016-07-01","0.02",,"62","67",
"BE000006447","UCCLE, BE","2016-07-02","0.51",,"58","65","54"
"BE000006447","UCCLE, BE","2016-07-03","0.08",,"58",,"53"
"BE000006447","UCCLE, BE","2016-07-04","0.00",,"62","72","51"
"BE000006447","UCCLE, BE","2016-07-05","0.00",,"61","67",
"BE000006447","UCCLE, BE","2016-07-06","0.00",,"60","68","53"
"BE000006447","UCCLE, BE","2016-07-07","0.00",,"64","74","52"
"BE000006447","UCCLE, BE","2016-07-08","0.00",,"66","73","58"
"BE000006447","UCCLE, BE","2016-07-09","0.00",,"67","77","60"
"BE000006447","UCCLE, BE","2016-07-10","0.00",,"72","82","62"
"BE000006447","UCCLE, BE","2016-07-11","0.00",,"64","71",
"BE000006447","UCCLE, BE","2016-07-12","0.31",,"60","69",
"BE000006447","UCCLE, BE","2016-07-13","0.16",,"56","63","51"
"BE000006447","UCCLE, BE","2016-07-14","0.07",,"57","65",
"BE000006447","UCCLE, BE","2016-07-15","0.00",,"61","72","48"
"BE000006447","UCCLE, BE","2016-07-16","0.00",,"65","76","58"
"BE000006447","UCCLE, BE","2016-07-17","0.00",,"68","76","60"
"BE000006447","UCCLE, BE","2016-07-18","0.00",,"72","82","60"
"BE000006447","UCCLE, BE","2016-07-19","0.00",,"76","87","62"
"BE000006447","UCCLE, BE","2016-07-20","0.00",,"78","89","69"
"BE000006447","UCCLE, BE","2016-07-21",,,"70",,"63"
"BE000006447","UCCLE, BE","2016-07-22",,,"69","78",
"BE000006447","UCCLE, BE","2016-07-23","0.83",,"66","72",
"BE000006447","UCCLE, BE","2016-07-24","0.00",,"67","77","58"
"BE000006447","UCCLE, BE","2016-07-25","0.00",,"67","75",
