DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2016-01-10,0.21,1.2,36.0,38.0,
2016-01-11,0.12,,37.0,,35.0
2016-01-12,0.06,,36.0,38.0,
2016-01-13,0.05,,30.5,36.0,28.0
2016-01-14,0.06,,30.0,,
2016-01-15,0.0,1.6,28.5,29.0,
2016-01-16,0.0,1.6,26.5,31.0,
2016-01-17,0.0,1.2,24.0,27.0,12.0
2016-01-18,,,30.0,,
2016-01-19,,,30.5,,
2016-01-20,0.0,2.8,22.5,29.0,9.0
2016-01-21,0.0,2.8,24.0,28.0,10.0
2016-01-22,,,28.5,33.0,
2016-01-23,0.11,,31.5,,28.0
2016-01-24,0.0,3.5,37.0,,34.0
2016-01-25,0.16,,40.0,,36.0
2016-01-26,0.03,,42.0,47.0,
2016-01-27,0.12,,44.5,50.0,41.0
2016-01-28,0.0,,42.0,,
2016-01-29,0.05,,43.0,,40.0
2016-01-30,0.1,,41.5,45.0,36.0
2016-01-31,0.0,,38.0,42.0,
2016-02-01,0.05,,40.0,,31.0
2016-02-02,0.0,,42.5,,42.0
2016-02-03,,,41.0,,
2016-02-04,0.0,,38.0,,
2016-02-05,0.0,,38.0,,28.0
2016-02-06,0.07,,43.5,,41.0
2016-02-07,0.03,,43.5,48.0,
2016-02-08,0.0,,42.5,45.0,41.0
2016-02-09,,,41.5,45.0,
2016-02-10,,,38.5,45.0,30.0
2016-02-11,,,37.0,41.0,
2016-02-12,0.0,,34.5,37.0,
2016-02-13,0.0,,33.0,,
2016-02-14,0.0,,33.0,34.0,24.0
2016-02-15,0.0,,32.0,36.0,
2016-02-16,0.0,,30.5,,20.0
2016-02-17,0.0,,32.5,38.0,28.0
2016-02-18,0.0,,34.0,,
2016-02-19,0.11,,34.0,,33.0
2016-02-20,0.0,,38.0,44.0,36.0
2016-02-21,,,39.0,,
2016-02-22,,,39.5,44.0,35.0
2016-02-23,,,40.0,45.0,
2016-02-24,0.0,,38.0,42.0,33.0
2016-02-25,0.35,,37.0,43.0,
2016-02-26,0.0,,37.0,43.0,29.0
2016-02-27,0.0,,35.5,43.0,
2016-02-28,0.0,,33.0,,24.0
2016-02-29,0.0,,31.5,35.0,26.0
2016-03-01,0.0,,34.0,,24.0
2016-03-02,,,37.0,40.0,
2016-03-03,,,36.5,,33.0
2016-03-04,0.0,,36.0,44.0,
2016-03-05,0.0,,37.0,37.0,32.0
2016-03-06,0.54,,36.5,37.0,34.0
2016-03-07,0.0,,35.5,38.0,33.0
2016-03-08,0.09,,37.5,40.0,
2016-03-09,0.0,,37.5,43.0,
2016-03-10,0.0,,38.0,43.0,30.0
2016-03-11,0.0,,36.0,39.0,34.0
2016-03-12,0.0,,33.5,,
2016-03-13,,,36.5,,
2016-03-14,0.0,,42.0,,
2016-03-15,0.0,,43.5,57.0,35.0
2016-03-16,0.0,,41.5,54.0,39.0
2016-03-17,0.0,,41.5,46.0,
2016-03-18,0.0,,41.0,54.0,32.0
2016-03-19,,,38.5,,
2016-03-20,0.0,,41.5,52.0,
2016-03-21,0.0,,41.0,49.0,33.0
2016-03-22,0.0,,42.0,52.0,
2016-03-23,0.0,,40.0,50.0,
2016-03-24,0.0,,39.0,47.0,
2016-03-25,0.04,,42.5,48.0,
2016-03-26,0.02,,41.5,56.0,36.0
2016-03-27,0.0,,44.5,,
2016-03-28,0.2,,46.0,,42.0
2016-03-29,0.03,,44.5,51.0,44.0
2016-03-30,0.0,,42.5,50.0,
2016-03-31,0.29,,42.0,47.0,
2016-04-01,0.0,,41.0,49.0,30.0
2016-04-02,0.0,,45.5,,41.0
2016-04-03,0.0,,46.5,51.0,40.0
2016-04-04,0.1,,50.5,,35.0
2016-04-05,0.17,,48.5,52.0,
2016-04-06,0.0,,46.0,52.0,
2016-04-07,0.11,,44.5,,
2016-04-08,0.1,,44.0,49.0,
2016-04-09,0.03,,43.5,53.0,
2016-04-10,0.0,,44.0,53.0,
2016-04-11,0.0,,45.5,,33.0
2016-04-12,0.0,,46.5,55.0,35.0
2016-04-13,0.07,,46.5,56.0,
2016-04-14,0.01,,45.5,54.0,40.0
2016-04-15,0.01,,45.5,55.0,44.0
2016-04-16,0.0,,45.5,50.0,37.0
2016-04-17,0.0,,45.0,51.0,
2016-04-18,0.01,,45.5,50.0,42.0
2016-04-19,0.0,,46.5,53.0,
2016-04-20,0.0,,46.5,54.0,40.0
2016-04-21,0.0,,46.0,53.0,42.0
2016-04-22,0.0,,46.0,53.0,36.0
2016-04-23,0.0,,42.5,51.0,
2016-04-24,0.0,,39.5,48.0,27.0
2016-04-25,0.01,,40.0,47.0,
2016-04-26,0.0,,42.0,50.0,
2016-04-27,0.2,,42.0,47.0,38.0
2016-04-28,0.09,,42.5,45.0,38.0
2016-04-29,0.24,,45.0,,36.0
2016-04-30,0.29,,48.0,53.0,38.0
2016-05-01,0.04,,48.0,,34.0
2016-05-02,0.0,,50.0,63.0,40.0
2016-05-03,0.08,,50.5,56.0,34.0
2016-05-04,0.03,,49.5,,38.0
2016-05-05,0.0,,51.5,64.0,35.0
2016-05-06,0.0,,55.0,63.0,42.0
2016-05-07,0.0,,59.5,70.0,
2016-05-08,0.0,,61.5,72.0,48.0
2016-05-09,0.0,,63.5,,50.0
2016-05-10,0.0,,62.5,75.0,46.0
2016-05-11,0.0,,59.0,71.0,49.0
2016-05-12,0.0,,56.0,,50.0
2016-05-13,0.0,,53.5,65.0,
2016-05-14,0.0,,50.0,55.0,42.0
2016-05-15,0.0,,49.0,,
2016-05-16,0.0,,50.5,60.0,
2016-05-17,0.0,,50.0,57.0,45.0
2016-05-18,0.0,,52.5,63.0,46.0
2016-05-19,0.0,,55.0,66.0,46.0
2016-05-20,0.0,,55.0,63.0,
2016-05-21,0.06,,55.5,,49.0
